id,file,s,t,C,W
8978,Grafi/grafo180.gr,41147,63029,101535,53392
8979,Grafi/grafo180.gr,41147,63029,82371,57249
8980,Grafi/grafo180.gr,41147,63029,88768,64533
8981,Grafi/grafo180.gr,40884,41406,87835,41939
8982,Grafi/grafo180.gr,40884,41406,99471,49676
8983,Grafi/grafo180.gr,40884,41406,100671,50901
8984,Grafi/grafo180.gr,40884,41406,82130,56502
8985,Grafi/grafo180.gr,40884,41406,103033,60574
8986,Grafi/grafo180.gr,69505,63127,96015,40191
8987,Grafi/grafo180.gr,69505,63127,94968,49253
8988,Grafi/grafo180.gr,69505,63127,80669,50335
8989,Grafi/grafo180.gr,69505,63127,102309,59953
8990,Grafi/grafo180.gr,69505,63127,77394,62469
8991,Grafi/grafo180.gr,68852,74160,86821,40959
8992,Grafi/grafo180.gr,68852,74160,71626,48482
8993,Grafi/grafo180.gr,68852,74160,93181,53570
8994,Grafi/grafo180.gr,68852,74160,82424,59671
8995,Grafi/grafo180.gr,68852,74160,104951,60498
8996,Grafi/grafo180.gr,72110,63472,75008,44996
8997,Grafi/grafo180.gr,72110,63472,85128,49450
8998,Grafi/grafo180.gr,72110,63472,75126,53864
8999,Grafi/grafo180.gr,72110,63472,71353,56101
9000,Grafi/grafo180.gr,72110,63472,72652,60605
9001,Grafi/grafo181.gr,315571,321200,93071,44010
9002,Grafi/grafo181.gr,315571,321200,74052,47145
9003,Grafi/grafo181.gr,315571,321200,95287,51543
9004,Grafi/grafo181.gr,315571,321200,83610,56595
9005,Grafi/grafo181.gr,315571,321200,104694,63379
9006,Grafi/grafo181.gr,318939,320568,83125,43843
9007,Grafi/grafo181.gr,318939,320568,73534,46178
9008,Grafi/grafo181.gr,318939,320568,79188,53234
9009,Grafi/grafo181.gr,318939,320568,77035,57165
9010,Grafi/grafo181.gr,318939,320568,89463,60491
9011,Grafi/grafo181.gr,320471,319154,91661,43527
9012,Grafi/grafo181.gr,320471,319154,74359,45889
9013,Grafi/grafo181.gr,320471,319154,102813,54459
9014,Grafi/grafo181.gr,320471,319154,97639,55180
9015,Grafi/grafo181.gr,320471,319154,101469,63448
9016,Grafi/grafo181.gr,121254,315129,79049,43966
9017,Grafi/grafo181.gr,121254,315129,100692,48794
9018,Grafi/grafo181.gr,121254,315129,87578,53420
9019,Grafi/grafo181.gr,121254,315129,94697,57035
9020,Grafi/grafo181.gr,121254,315129,74178,64018
9021,Grafi/grafo181.gr,317107,319199,76251,41725
9022,Grafi/grafo181.gr,317107,319199,98883,46825
9023,Grafi/grafo181.gr,317107,319199,76922,50715
9024,Grafi/grafo181.gr,317107,319199,78601,55085
9025,Grafi/grafo181.gr,317107,319199,96422,61145
9026,Grafi/grafo181.gr,121592,315115,78996,40114
9027,Grafi/grafo181.gr,121592,315115,83453,49158
9028,Grafi/grafo181.gr,121592,315115,97339,50436
9029,Grafi/grafo181.gr,121592,315115,103262,58147
9030,Grafi/grafo181.gr,121592,315115,76389,63204
9031,Grafi/grafo181.gr,314516,314890,93366,40892
9032,Grafi/grafo181.gr,314516,314890,104461,49853
9033,Grafi/grafo181.gr,314516,314890,89364,54073
9034,Grafi/grafo181.gr,314516,314890,99797,56173
9035,Grafi/grafo181.gr,314516,314890,101448,61670
9036,Grafi/grafo181.gr,319337,320447,81004,40520
9037,Grafi/grafo181.gr,319337,320447,75494,48097
9038,Grafi/grafo181.gr,319337,320447,97130,51777
9039,Grafi/grafo181.gr,319337,320447,82117,58768
9040,Grafi/grafo181.gr,319337,320447,95667,63155
9041,Grafi/grafo181.gr,317057,317105,92507,44294
9042,Grafi/grafo181.gr,317057,317105,71450,46449
9043,Grafi/grafo181.gr,317057,317105,87261,52440
9044,Grafi/grafo181.gr,317057,317105,75674,59552
9045,Grafi/grafo181.gr,317057,317105,73828,60947
9046,Grafi/grafo181.gr,320779,316532,88768,42837
9047,Grafi/grafo181.gr,320779,316532,99964,46524
9048,Grafi/grafo181.gr,320779,316532,71085,51654
9049,Grafi/grafo181.gr,320779,316532,92002,58397
9050,Grafi/grafo181.gr,320779,316532,100587,63765
9051,Grafi/grafo182.gr,315246,319103,75763,42099
9052,Grafi/grafo182.gr,315246,319103,76414,48647
9053,Grafi/grafo182.gr,315246,319103,96742,53515
9054,Grafi/grafo182.gr,315246,319103,94272,58389
9055,Grafi/grafo182.gr,315246,319103,81237,61940
9056,Grafi/grafo182.gr,315271,315422,70380,41709
9057,Grafi/grafo182.gr,315271,315422,84016,48227
9058,Grafi/grafo182.gr,315271,315422,88313,53940
9059,Grafi/grafo182.gr,315271,315422,87974,55672
9060,Grafi/grafo182.gr,315271,315422,103353,63057
9061,Grafi/grafo182.gr,121420,121510,99239,44637
9062,Grafi/grafo182.gr,121420,121510,77990,48189
9063,Grafi/grafo182.gr,121420,121510,91276,54955
9064,Grafi/grafo182.gr,121420,121510,84797,57818
9065,Grafi/grafo182.gr,121420,121510,86905,60815
9066,Grafi/grafo182.gr,153904,320758,78806,42843
9067,Grafi/grafo182.gr,153904,320758,71696,47464
9068,Grafi/grafo182.gr,153904,320758,100234,50881
9069,Grafi/grafo182.gr,153904,320758,92839,55014
9070,Grafi/grafo182.gr,153904,320758,77177,61404
9071,Grafi/grafo182.gr,319487,319310,103005,44849
9072,Grafi/grafo182.gr,319487,319310,82688,48068
9073,Grafi/grafo182.gr,319487,319310,96930,50699
9074,Grafi/grafo182.gr,319487,319310,97291,58069
9075,Grafi/grafo182.gr,319487,319310,96344,60527
9076,Grafi/grafo182.gr,315937,320763,98733,42970
9077,Grafi/grafo182.gr,315937,320763,74039,46330
9078,Grafi/grafo182.gr,315937,320763,89451,53408
9079,Grafi/grafo182.gr,315937,320763,70995,57296
9080,Grafi/grafo182.gr,315937,320763,78807,64093
9081,Grafi/grafo182.gr,320222,316435,102302,44482
9082,Grafi/grafo182.gr,320222,316435,91166,45520
9083,Grafi/grafo182.gr,320222,316435,90668,50890
9084,Grafi/grafo182.gr,320222,316435,99591,57486
9085,Grafi/grafo182.gr,320222,316435,94619,64093
9086,Grafi/grafo182.gr,317551,319910,82420,44864
9087,Grafi/grafo182.gr,317551,319910,99199,47297
9088,Grafi/grafo182.gr,317551,319910,89161,53132
9089,Grafi/grafo182.gr,317551,319910,89737,55217
9090,Grafi/grafo182.gr,317551,319910,95222,60236
9091,Grafi/grafo182.gr,316302,316570,70123,44551
9092,Grafi/grafo182.gr,316302,316570,92671,45961
9093,Grafi/grafo182.gr,316302,316570,89212,52231
9094,Grafi/grafo182.gr,316302,316570,90489,57381
9095,Grafi/grafo182.gr,316302,316570,103310,62430
9096,Grafi/grafo182.gr,316802,315426,102380,44200
9097,Grafi/grafo182.gr,316802,315426,80461,45881
9098,Grafi/grafo182.gr,316802,315426,93897,52473
9099,Grafi/grafo182.gr,316802,315426,81150,57790
9100,Grafi/grafo182.gr,316802,315426,86752,63382
9101,Grafi/grafo183.gr,320495,315175,72967,41330
9102,Grafi/grafo183.gr,320495,315175,72881,46622
9103,Grafi/grafo183.gr,320495,315175,101974,50777
9104,Grafi/grafo183.gr,320495,315175,75113,55588
9105,Grafi/grafo183.gr,320495,315175,104813,64154
9106,Grafi/grafo183.gr,159927,320155,96461,41926
9107,Grafi/grafo183.gr,159927,320155,72146,45740
9108,Grafi/grafo183.gr,159927,320155,103406,51070
9109,Grafi/grafo183.gr,159927,320155,89293,57232
9110,Grafi/grafo183.gr,159927,320155,96517,64928
9111,Grafi/grafo183.gr,315229,159898,104002,43728
9112,Grafi/grafo183.gr,315229,159898,98519,45214
9113,Grafi/grafo183.gr,315229,159898,93275,51779
9114,Grafi/grafo183.gr,315229,159898,87345,55691
9115,Grafi/grafo183.gr,315229,159898,70173,63157
9116,Grafi/grafo183.gr,320991,316345,75300,43888
9117,Grafi/grafo183.gr,320991,316345,79633,45231
9118,Grafi/grafo183.gr,320991,316345,78657,50258
9119,Grafi/grafo183.gr,320991,316345,74087,55002
9120,Grafi/grafo183.gr,320991,316345,92802,63932
9121,Grafi/grafo183.gr,315475,317114,84370,42786
9122,Grafi/grafo183.gr,315475,317114,77248,46994
9123,Grafi/grafo183.gr,315475,317114,77855,50308
9124,Grafi/grafo183.gr,315475,317114,82591,55722
9125,Grafi/grafo183.gr,315475,317114,101915,64862
9126,Grafi/grafo183.gr,320219,319529,77763,44673
9127,Grafi/grafo183.gr,320219,319529,102628,45244
9128,Grafi/grafo183.gr,320219,319529,72476,54499
9129,Grafi/grafo183.gr,320219,319529,102610,56013
9130,Grafi/grafo183.gr,320219,319529,94010,61017
9131,Grafi/grafo183.gr,318950,316892,99815,41216
9132,Grafi/grafo183.gr,318950,316892,90507,49309
9133,Grafi/grafo183.gr,318950,316892,79112,51829
9134,Grafi/grafo183.gr,318950,316892,82245,56652
9135,Grafi/grafo183.gr,318950,316892,89901,63731
9136,Grafi/grafo183.gr,320532,316550,73292,41813
9137,Grafi/grafo183.gr,320532,316550,88555,48644
9138,Grafi/grafo183.gr,320532,316550,75720,52902
9139,Grafi/grafo183.gr,320532,316550,84213,56750
9140,Grafi/grafo183.gr,320532,316550,96879,60552
9141,Grafi/grafo183.gr,315885,314829,89105,42375
9142,Grafi/grafo183.gr,315885,314829,75893,46637
9143,Grafi/grafo183.gr,315885,314829,85609,52115
9144,Grafi/grafo183.gr,315885,314829,70230,59455
9145,Grafi/grafo183.gr,315885,314829,95607,63204
9146,Grafi/grafo183.gr,317118,320141,101769,41745
9147,Grafi/grafo183.gr,317118,320141,91095,46210
9148,Grafi/grafo183.gr,317118,320141,79699,50837
9149,Grafi/grafo183.gr,317118,320141,88583,59068
9150,Grafi/grafo183.gr,317118,320141,74258,63268
9151,Grafi/grafo184.gr,317279,315061,91389,40841
9152,Grafi/grafo184.gr,317279,315061,103484,45389
9153,Grafi/grafo184.gr,317279,315061,87151,53882
9154,Grafi/grafo184.gr,317279,315061,94127,56581
9155,Grafi/grafo184.gr,317279,315061,84161,64816
9156,Grafi/grafo184.gr,315381,319120,83136,41945
9157,Grafi/grafo184.gr,315381,319120,88518,48557
9158,Grafi/grafo184.gr,315381,319120,97136,53567
9159,Grafi/grafo184.gr,315381,319120,74937,57948
9160,Grafi/grafo184.gr,315381,319120,94447,60410
9161,Grafi/grafo184.gr,316971,315218,97642,44930
9162,Grafi/grafo184.gr,316971,315218,91432,45739
9163,Grafi/grafo184.gr,316971,315218,78381,54680
9164,Grafi/grafo184.gr,316971,315218,102525,58398
9165,Grafi/grafo184.gr,316971,315218,85762,63560
9166,Grafi/grafo184.gr,121671,316963,76127,44137
9167,Grafi/grafo184.gr,121671,316963,84413,49574
9168,Grafi/grafo184.gr,121671,316963,93253,54239
9169,Grafi/grafo184.gr,121671,316963,101956,59300
9170,Grafi/grafo184.gr,121671,316963,85902,63573
9171,Grafi/grafo184.gr,316331,121598,72098,42738
9172,Grafi/grafo184.gr,316331,121598,70980,47145
9173,Grafi/grafo184.gr,316331,121598,88320,50070
9174,Grafi/grafo184.gr,316331,121598,82694,59599
9175,Grafi/grafo184.gr,316331,121598,87503,62862
9176,Grafi/grafo184.gr,319805,314533,84065,43961
9177,Grafi/grafo184.gr,319805,314533,81677,46310
9178,Grafi/grafo184.gr,319805,314533,85364,52103
9179,Grafi/grafo184.gr,319805,314533,90684,55770
9180,Grafi/grafo184.gr,319805,314533,74044,60758
9181,Grafi/grafo184.gr,121607,320189,80310,44585
9182,Grafi/grafo184.gr,121607,320189,88174,46188
9183,Grafi/grafo184.gr,121607,320189,77964,51804
9184,Grafi/grafo184.gr,121607,320189,101745,56097
9185,Grafi/grafo184.gr,121607,320189,83777,61271
9186,Grafi/grafo184.gr,315356,316277,79750,41901
9187,Grafi/grafo184.gr,315356,316277,80632,45921
9188,Grafi/grafo184.gr,315356,316277,88174,54558
9189,Grafi/grafo184.gr,315356,316277,76596,57881
9190,Grafi/grafo184.gr,315356,316277,101201,63733
9191,Grafi/grafo184.gr,159015,314893,73919,41168
9192,Grafi/grafo184.gr,159015,314893,94634,45376
9193,Grafi/grafo184.gr,159015,314893,103751,50543
9194,Grafi/grafo184.gr,159015,314893,100109,55097
9195,Grafi/grafo184.gr,159015,314893,81955,64319
9196,Grafi/grafo184.gr,314919,315848,103695,42204
9197,Grafi/grafo184.gr,314919,315848,84937,46834
9198,Grafi/grafo184.gr,314919,315848,100151,50460
9199,Grafi/grafo184.gr,314919,315848,71738,55478
9200,Grafi/grafo184.gr,314919,315848,71536,62794
9201,Grafi/grafo185.gr,277848,315833,76346,44574
9202,Grafi/grafo185.gr,277848,315833,70292,46987
9203,Grafi/grafo185.gr,277848,315833,103191,51992
9204,Grafi/grafo185.gr,277848,315833,94776,57935
9205,Grafi/grafo185.gr,277848,315833,79404,60457
9206,Grafi/grafo185.gr,318447,318970,88059,40001
9207,Grafi/grafo185.gr,318447,318970,102401,46465
9208,Grafi/grafo185.gr,318447,318970,87231,54928
9209,Grafi/grafo185.gr,318447,318970,82319,57732
9210,Grafi/grafo185.gr,318447,318970,88660,62850
9211,Grafi/grafo185.gr,314855,315118,95405,41315
9212,Grafi/grafo185.gr,314855,315118,75991,49020
9213,Grafi/grafo185.gr,314855,315118,97923,51855
9214,Grafi/grafo185.gr,314855,315118,88607,58102
9215,Grafi/grafo185.gr,314855,315118,76483,62414
9216,Grafi/grafo185.gr,316618,315741,100301,40787
9217,Grafi/grafo185.gr,316618,315741,83731,48372
9218,Grafi/grafo185.gr,316618,315741,96283,53818
9219,Grafi/grafo185.gr,316618,315741,89224,57782
9220,Grafi/grafo185.gr,316618,315741,104142,62260
9221,Grafi/grafo185.gr,314975,319053,81884,42995
9222,Grafi/grafo185.gr,314975,319053,76655,45904
9223,Grafi/grafo185.gr,314975,319053,89840,54564
9224,Grafi/grafo185.gr,314975,319053,70913,55263
9225,Grafi/grafo185.gr,314975,319053,89023,63514
9226,Grafi/grafo185.gr,319484,121582,74389,42894
9227,Grafi/grafo185.gr,319484,121582,80026,49373
9228,Grafi/grafo185.gr,319484,121582,82035,54961
9229,Grafi/grafo185.gr,319484,121582,99375,56400
9230,Grafi/grafo185.gr,319484,121582,102380,63867
9231,Grafi/grafo185.gr,319652,315998,96470,41076
9232,Grafi/grafo185.gr,319652,315998,70827,45531
9233,Grafi/grafo185.gr,319652,315998,88483,50241
9234,Grafi/grafo185.gr,319652,315998,70255,55394
9235,Grafi/grafo185.gr,319652,315998,96582,63811
9236,Grafi/grafo185.gr,320233,314372,101876,42171
9237,Grafi/grafo185.gr,320233,314372,88721,45375
9238,Grafi/grafo185.gr,320233,314372,83516,53254
9239,Grafi/grafo185.gr,320233,314372,82456,56601
9240,Grafi/grafo185.gr,320233,314372,72149,62136
9241,Grafi/grafo185.gr,317325,316709,74498,41309
9242,Grafi/grafo185.gr,317325,316709,82257,45502
9243,Grafi/grafo185.gr,317325,316709,93677,51307
9244,Grafi/grafo185.gr,317325,316709,76359,56960
9245,Grafi/grafo185.gr,317325,316709,85408,60950
9246,Grafi/grafo185.gr,315551,315327,79289,43010
9247,Grafi/grafo185.gr,315551,315327,99576,47388
9248,Grafi/grafo185.gr,315551,315327,97985,50155
9249,Grafi/grafo185.gr,315551,315327,88289,55537
9250,Grafi/grafo185.gr,315551,315327,78762,61974
9251,Grafi/grafo186.gr,314664,315166,95092,41569
9252,Grafi/grafo186.gr,314664,315166,99712,47655
9253,Grafi/grafo186.gr,314664,315166,80997,51572
9254,Grafi/grafo186.gr,314664,315166,104424,56149
9255,Grafi/grafo186.gr,314664,315166,97461,62075
9256,Grafi/grafo186.gr,317230,267567,79813,40745
9257,Grafi/grafo186.gr,317230,267567,94960,47112
9258,Grafi/grafo186.gr,317230,267567,99690,53960
9259,Grafi/grafo186.gr,317230,267567,93674,57395
9260,Grafi/grafo186.gr,317230,267567,86417,64233
9261,Grafi/grafo186.gr,314510,319932,103634,43628
9262,Grafi/grafo186.gr,314510,319932,93614,45680
9263,Grafi/grafo186.gr,314510,319932,103371,51801
9264,Grafi/grafo186.gr,314510,319932,103937,55789
9265,Grafi/grafo186.gr,314510,319932,103976,60843
9266,Grafi/grafo186.gr,319260,314581,73449,43879
9267,Grafi/grafo186.gr,319260,314581,95153,46109
9268,Grafi/grafo186.gr,319260,314581,71534,51791
9269,Grafi/grafo186.gr,319260,314581,87066,59620
9270,Grafi/grafo186.gr,319260,314581,80154,63432
9271,Grafi/grafo186.gr,319898,320147,91668,41633
9272,Grafi/grafo186.gr,319898,320147,72112,49992
9273,Grafi/grafo186.gr,319898,320147,76504,53117
9274,Grafi/grafo186.gr,319898,320147,70415,56806
9275,Grafi/grafo186.gr,319898,320147,96056,63343
9276,Grafi/grafo186.gr,319156,315694,90606,44210
9277,Grafi/grafo186.gr,319156,315694,76349,48016
9278,Grafi/grafo186.gr,319156,315694,96560,52770
9279,Grafi/grafo186.gr,319156,315694,82508,56545
9280,Grafi/grafo186.gr,319156,315694,88695,64657
9281,Grafi/grafo186.gr,320471,316721,90125,44851
9282,Grafi/grafo186.gr,320471,316721,85042,46497
9283,Grafi/grafo186.gr,320471,316721,83065,53946
9284,Grafi/grafo186.gr,320471,316721,103404,58237
9285,Grafi/grafo186.gr,320471,316721,72820,62218
9286,Grafi/grafo186.gr,315808,319622,99705,43749
9287,Grafi/grafo186.gr,315808,319622,72068,45613
9288,Grafi/grafo186.gr,315808,319622,102250,53864
9289,Grafi/grafo186.gr,315808,319622,76613,58885
9290,Grafi/grafo186.gr,315808,319622,77426,62650
9291,Grafi/grafo186.gr,314620,315401,96031,42734
9292,Grafi/grafo186.gr,314620,315401,97927,47763
9293,Grafi/grafo186.gr,314620,315401,84670,53015
9294,Grafi/grafo186.gr,314620,315401,74967,58608
9295,Grafi/grafo186.gr,314620,315401,73625,60898
9296,Grafi/grafo186.gr,319772,319384,84558,40072
9297,Grafi/grafo186.gr,319772,319384,87724,47040
9298,Grafi/grafo186.gr,319772,319384,85755,52766
9299,Grafi/grafo186.gr,319772,319384,70039,56291
9300,Grafi/grafo186.gr,319772,319384,77022,62414
9301,Grafi/grafo187.gr,319498,320297,96224,40933
9302,Grafi/grafo187.gr,319498,320297,79750,46516
9303,Grafi/grafo187.gr,319498,320297,101572,52122
9304,Grafi/grafo187.gr,319498,320297,99858,56001
9305,Grafi/grafo187.gr,319498,320297,100540,63319
9306,Grafi/grafo187.gr,319097,320984,75377,42789
9307,Grafi/grafo187.gr,319097,320984,84704,49306
9308,Grafi/grafo187.gr,319097,320984,79580,53166
9309,Grafi/grafo187.gr,319097,320984,71718,56466
9310,Grafi/grafo187.gr,319097,320984,84725,62542
9311,Grafi/grafo187.gr,315776,267576,72612,41812
9312,Grafi/grafo187.gr,315776,267576,94110,48097
9313,Grafi/grafo187.gr,315776,267576,97845,52339
9314,Grafi/grafo187.gr,315776,267576,99742,55084
9315,Grafi/grafo187.gr,315776,267576,75644,63089
9316,Grafi/grafo187.gr,315327,316121,99241,43461
9317,Grafi/grafo187.gr,315327,316121,74904,48494
9318,Grafi/grafo187.gr,315327,316121,92208,52056
9319,Grafi/grafo187.gr,315327,316121,80837,55127
9320,Grafi/grafo187.gr,315327,316121,91839,62319
9321,Grafi/grafo187.gr,315783,314628,87153,40986
9322,Grafi/grafo187.gr,315783,314628,87770,46124
9323,Grafi/grafo187.gr,315783,314628,82752,53157
9324,Grafi/grafo187.gr,315783,314628,71642,59762
9325,Grafi/grafo187.gr,315783,314628,96634,63070
9326,Grafi/grafo187.gr,314198,321021,79595,40103
9327,Grafi/grafo187.gr,314198,321021,92743,49250
9328,Grafi/grafo187.gr,314198,321021,70291,54247
9329,Grafi/grafo187.gr,314198,321021,96308,58615
9330,Grafi/grafo187.gr,314198,321021,91262,60219
9331,Grafi/grafo187.gr,316781,317036,79387,40360
9332,Grafi/grafo187.gr,316781,317036,98049,49793
9333,Grafi/grafo187.gr,316781,317036,89894,51509
9334,Grafi/grafo187.gr,316781,317036,100023,56098
9335,Grafi/grafo187.gr,316781,317036,90986,60803
9336,Grafi/grafo187.gr,315369,314653,70160,43222
9337,Grafi/grafo187.gr,315369,314653,87224,46379
9338,Grafi/grafo187.gr,315369,314653,91184,52528
9339,Grafi/grafo187.gr,315369,314653,70705,58384
9340,Grafi/grafo187.gr,315369,314653,89268,60796
9341,Grafi/grafo187.gr,315486,320401,81793,42253
9342,Grafi/grafo187.gr,315486,320401,91908,46931
9343,Grafi/grafo187.gr,315486,320401,72234,54436
9344,Grafi/grafo187.gr,315486,320401,71869,59650
9345,Grafi/grafo187.gr,315486,320401,71292,63683
9346,Grafi/grafo187.gr,316010,315586,94275,41271
9347,Grafi/grafo187.gr,316010,315586,89569,47137
9348,Grafi/grafo187.gr,316010,315586,84512,53768
9349,Grafi/grafo187.gr,316010,315586,100525,59251
9350,Grafi/grafo187.gr,316010,315586,79154,63564
9351,Grafi/grafo188.gr,319914,320099,96051,40975
9352,Grafi/grafo188.gr,319914,320099,70166,46591
9353,Grafi/grafo188.gr,319914,320099,77496,50059
9354,Grafi/grafo188.gr,319914,320099,83397,58529
9355,Grafi/grafo188.gr,319914,320099,102372,64711
9356,Grafi/grafo188.gr,316447,316648,89489,40720
9357,Grafi/grafo188.gr,316447,316648,96129,48422
9358,Grafi/grafo188.gr,316447,316648,99812,53844
9359,Grafi/grafo188.gr,316447,316648,72428,55179
9360,Grafi/grafo188.gr,316447,316648,96061,61329
9361,Grafi/grafo188.gr,314832,314862,79047,40103
9362,Grafi/grafo188.gr,314832,314862,76414,46425
9363,Grafi/grafo188.gr,314832,314862,80250,54051
9364,Grafi/grafo188.gr,314832,314862,92632,58513
9365,Grafi/grafo188.gr,314832,314862,94929,61185
9366,Grafi/grafo188.gr,315111,320978,71672,42551
9367,Grafi/grafo188.gr,315111,320978,95200,47551
9368,Grafi/grafo188.gr,315111,320978,83857,54823
9369,Grafi/grafo188.gr,315111,320978,75088,56387
9370,Grafi/grafo188.gr,315111,320978,76369,63124
9371,Grafi/grafo188.gr,314544,314496,74400,44241
9372,Grafi/grafo188.gr,314544,314496,84143,46753
9373,Grafi/grafo188.gr,314544,314496,74288,53446
9374,Grafi/grafo188.gr,314544,314496,81673,56347
9375,Grafi/grafo188.gr,314544,314496,102263,63005
9376,Grafi/grafo188.gr,314779,121658,72214,43477
9377,Grafi/grafo188.gr,314779,121658,91075,49622
9378,Grafi/grafo188.gr,314779,121658,77229,51485
9379,Grafi/grafo188.gr,314779,121658,93804,56180
9380,Grafi/grafo188.gr,314779,121658,72956,60467
9381,Grafi/grafo188.gr,316765,320612,88394,43569
9382,Grafi/grafo188.gr,316765,320612,87387,49260
9383,Grafi/grafo188.gr,316765,320612,71599,50412
9384,Grafi/grafo188.gr,316765,320612,70115,55073
9385,Grafi/grafo188.gr,316765,320612,74821,60573
9386,Grafi/grafo188.gr,315826,316928,90170,42157
9387,Grafi/grafo188.gr,315826,316928,80015,48940
9388,Grafi/grafo188.gr,315826,316928,88714,52875
9389,Grafi/grafo188.gr,315826,316928,80078,59230
9390,Grafi/grafo188.gr,315826,316928,79059,62144
9391,Grafi/grafo188.gr,320580,320111,71370,44559
9392,Grafi/grafo188.gr,320580,320111,71363,49213
9393,Grafi/grafo188.gr,320580,320111,102696,50529
9394,Grafi/grafo188.gr,320580,320111,83922,58643
9395,Grafi/grafo188.gr,320580,320111,103465,63908
9396,Grafi/grafo188.gr,315241,319919,77933,41317
9397,Grafi/grafo188.gr,315241,319919,104500,46110
9398,Grafi/grafo188.gr,315241,319919,78050,52769
9399,Grafi/grafo188.gr,315241,319919,90820,59662
9400,Grafi/grafo188.gr,315241,319919,99419,64734
9401,Grafi/grafo189.gr,317060,318388,92246,44675
9402,Grafi/grafo189.gr,317060,318388,78505,47180
9403,Grafi/grafo189.gr,317060,318388,90161,54314
9404,Grafi/grafo189.gr,317060,318388,89682,57638
9405,Grafi/grafo189.gr,317060,318388,71711,64533
9406,Grafi/grafo189.gr,320536,315406,87075,42635
9407,Grafi/grafo189.gr,320536,315406,91291,46661
9408,Grafi/grafo189.gr,320536,315406,98309,52824
9409,Grafi/grafo189.gr,320536,315406,79781,57038
9410,Grafi/grafo189.gr,320536,315406,98658,64396
9411,Grafi/grafo189.gr,159906,314777,76736,43561
9412,Grafi/grafo189.gr,159906,314777,80946,48906
9413,Grafi/grafo189.gr,159906,314777,84719,53129
9414,Grafi/grafo189.gr,159906,314777,98593,58700
9415,Grafi/grafo189.gr,159906,314777,71279,64713
9416,Grafi/grafo189.gr,319070,314786,94925,41936
9417,Grafi/grafo189.gr,319070,314786,82541,46924
9418,Grafi/grafo189.gr,319070,314786,96962,52153
9419,Grafi/grafo189.gr,319070,314786,73350,55012
9420,Grafi/grafo189.gr,319070,314786,80680,63958
9421,Grafi/grafo189.gr,315542,314876,82552,44544
9422,Grafi/grafo189.gr,315542,314876,99699,46137
9423,Grafi/grafo189.gr,315542,314876,97075,53596
9424,Grafi/grafo189.gr,315542,314876,74074,59703
9425,Grafi/grafo189.gr,315542,314876,94627,64670
9426,Grafi/grafo189.gr,121284,267568,91894,42238
9427,Grafi/grafo189.gr,121284,267568,101027,47278
9428,Grafi/grafo189.gr,121284,267568,88442,52568
9429,Grafi/grafo189.gr,121284,267568,75556,57475
9430,Grafi/grafo189.gr,121284,267568,80308,61387
9431,Grafi/grafo189.gr,317339,316493,95172,41919
9432,Grafi/grafo189.gr,317339,316493,86877,49417
9433,Grafi/grafo189.gr,317339,316493,102771,54202
9434,Grafi/grafo189.gr,317339,316493,100575,59711
9435,Grafi/grafo189.gr,317339,316493,104074,63805
9436,Grafi/grafo189.gr,315998,318644,91394,40792
9437,Grafi/grafo189.gr,315998,318644,76881,47171
9438,Grafi/grafo189.gr,315998,318644,96868,52742
9439,Grafi/grafo189.gr,315998,318644,80892,55291
9440,Grafi/grafo189.gr,315998,318644,93384,62528
9441,Grafi/grafo189.gr,319490,316934,89992,41237
9442,Grafi/grafo189.gr,319490,316934,71511,46598
9443,Grafi/grafo189.gr,319490,316934,87983,50269
9444,Grafi/grafo189.gr,319490,316934,87588,58878
9445,Grafi/grafo189.gr,319490,316934,75086,62227
9446,Grafi/grafo189.gr,315960,317236,85835,41114
9447,Grafi/grafo189.gr,315960,317236,97303,46121
9448,Grafi/grafo189.gr,315960,317236,82172,51295
9449,Grafi/grafo189.gr,315960,317236,102130,57543
9450,Grafi/grafo189.gr,315960,317236,88324,64727
9451,Grafi/grafo190.gr,319982,321192,91928,40366
9452,Grafi/grafo190.gr,319982,321192,96531,48944
9453,Grafi/grafo190.gr,319982,321192,86781,54771
9454,Grafi/grafo190.gr,319982,321192,72584,57027
9455,Grafi/grafo190.gr,319982,321192,98136,61459
9456,Grafi/grafo190.gr,315451,320856,79974,40177
9457,Grafi/grafo190.gr,315451,320856,94116,45084
9458,Grafi/grafo190.gr,315451,320856,95557,53475
9459,Grafi/grafo190.gr,315451,320856,78909,58413
9460,Grafi/grafo190.gr,315451,320856,92466,60404
9461,Grafi/grafo190.gr,121598,315481,79153,44691
9462,Grafi/grafo190.gr,121598,315481,100683,45570
9463,Grafi/grafo190.gr,121598,315481,83761,52003
9464,Grafi/grafo190.gr,121598,315481,96372,56792
9465,Grafi/grafo190.gr,121598,315481,83469,63237
9466,Grafi/grafo190.gr,314806,316930,96902,43158
9467,Grafi/grafo190.gr,314806,316930,93761,45993
9468,Grafi/grafo190.gr,314806,316930,85213,52978
9469,Grafi/grafo190.gr,314806,316930,81894,59861
9470,Grafi/grafo190.gr,314806,316930,77456,63645
9471,Grafi/grafo190.gr,316693,320744,72182,40648
9472,Grafi/grafo190.gr,316693,320744,95252,45445
9473,Grafi/grafo190.gr,316693,320744,99646,51974
9474,Grafi/grafo190.gr,316693,320744,82787,55135
9475,Grafi/grafo190.gr,316693,320744,78773,61918
9476,Grafi/grafo190.gr,314819,319806,88333,42404
